1.18546E+17,SBI-Lucknow-Varanasi-Dist Hospital Ballia,Lobby Camera 1,IVIS3941C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Vibration_Front_glass,ATM Transaction,0d 0h 0m 20s
1.18546E+17,JFS-WB-Singur,Entrance & Lobby,IVIS8314C3,JFS,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 17s
1.18546E+17,TSI-AB-Bhogapuram Branch,Lobby Camera 1,IVIS2626C1,TSI-AB,5/12/2019 10:29,Team Member,PIR Sensor,ATM Transaction,0d 0h 0m 27s
1.18546E+17,JFS-MH-Nanded 2,Entrance & Lobby,IVIS8289C2,JFS,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 12s
1.18546E+17,SBI-AHMD-Vadodara-Tulsidham Char rasta,Lobby Camera 2,IVIS3279C2,SBI-AHD,5/12/2019 10:29,Team Member,Vibration_Front_glass,False Activity,0d 0h 0m 14s
1.18546E+17,CBI-GJ-Vadodara-Makarpura Rd Onsite,Lobby Camera 1,IVIS8902C1,CBI,5/12/2019 10:29,Team Member,Glass Break Sensor,False Activity,0d 0h 0m 18s
1.18546E+17,SBI-Lucknow-Odean Cinema Cantt,Lobby,IVIS10098C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Backdoor Sensor,Guard/Staff On Site,0d 0h 0m 40s
1.18546E+17,IDFC-BP-KTK-Indira Nagar,ATM Lobby,IVIS8334C5,IDFC,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 27s
1.18546E+17,SBI-Amaravati-Hindupur-Teachers Colony,Lobby Camera 1,IVIS4712C1,SBI-Amaravati,5/12/2019 10:29,Team Member,Vibration_ATM1,False Activity,0d 0h 0m 13s
1.18546E+17,SBI-Lucknow-Narhi Seth Ramjas Rd,Lobby,IVIS10065C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Helmet,False Activity,0d 0h 3m 22s
1.18546E+17,BOB-Delhi-Sangli Saket Onsite,Backroom,IVIS6218C3,BOB,5/12/2019 10:29,Team Member,Video Loss,False Activity,0d 0h 0m 43s
1.18546E+17,SBI-HYD-Civil Court Chetta Bazar,Lobby Camera 1,IVIS2472C1,SBI-HYD,5/12/2019 10:29,Team Member,Plastic_ATM2_Door,False Activity,0d 0h 0m 35s
1.18546E+17,IDFC-BP-TN-Chennai-T Nagar,Main Entrance,IVIS8343C2,IDFC,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 44s
1.18546E+17,SBI-Mumbai-Hindmata Dadar,Lobby Camera 1,IVIS2766C1,SBI-MUMBAI,5/12/2019 10:29,Team Member,Metal_Backdoor,ATM Transaction,0d 0h 0m 48s
1.18546E+17,IDFC-BB-KTK-Dharwad,Teller-1,IVIS6004C2,IDFC,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 23s
1.18546E+17,JFS-MH-Aurangabad-Barshi,Bank Lobby,IVIS8297C4,JFS,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 31s
1.18546E+17,SBI-HYD-Civil Court Chetta Bazar,Lobby Camera 1,IVIS2472C1,SBI-HYD,5/12/2019 10:29,Team Member,Metal_UPS,False Activity,0d 0h 0m 14s
1.18546E+17,SBI-Lucknow-Allahabad-Om Gayatri Nagar Salor,Lobby,IVIS10132C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Helmet,ATM Transaction,0d 0h 3m 24s
1.18546E+17,CBI-GJ-Vadodara-Khambholaj Onsite,Lobby Camera 1,IVIS10503C1,CBI,5/12/2019 10:29,Team Member,Glass Break Sensor,ATM Transaction,0d 0h 0m 24s
1.18546E+17,SBI-Lucknow-Allahabad-Pura Dalelbagh Ambari,Lobby,IVIS10143C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Loitering,Guard/Staff On Site,0d 0h 3m 24s
1.18546E+17,IDFC-BP-KTK-Koramagala,ATM Lobby,IVIS6111C5,IDFC,5/12/2019 10:29,Team Member,Camera Event,Guard/Staff on site,0d 0h 0m 24s
1.18546E+17,SBI-Lucknow-Sonebhadra-Doodhi Branch,Lobby,IVIS10148C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Helmet,ATM Transaction,0d 0h 0m 20s
1.18546E+17,SBI-HYD-Civil Court Chetta Bazar,Lobby Camera 1,IVIS2472C1,SBI-HYD,5/12/2019 10:29,Team Member,Plastic_ATM2_Door,ATM Transaction,0d 0h 0m 13s
1.18546E+17,SBI-Lucknow-Mall Godown,Lobby,IVIS10105C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Loitering,Guard/Staff On Site,0d 0h 3m 10s
1.18546E+17,Central Bank ZO Bhopal-POC,Cam15,IVISC001C8,CBI-POC,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 14s
1.18546E+17,TSI-AB Mayurinagar Miyapur,Pin Hole Camera 4,IVIS2660C4,TSI-AB,5/12/2019 10:29,Manual Wall,Video Loss,No threat perceived,0d 0h 1m 41s
1.18546E+17,Central Bank ZO Bhopal-POC,Cam13,IVISC001C6,CBI-POC,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 14s
1.18546E+17,IDFC-BP-KTK-Kamanhalli Kalyan Nagar,ATM Lobby,IVIS8333C3,IDFC,5/12/2019 10:29,Team Member,Camera Event,False Activity,0d 0h 0m 41s
1.18546E+17,SBI-Lucknow-Bareilly-Nainital Drop Waip Fact,Lobby,IVIS10069C1,SBI-Lucknow,5/12/2019 10:29,Team Member,Crowd,ATM Transaction,0d 0h 3m 14s
1.18546E+17,SBI-Mumbai-Agarwal Nagar Nalasopra East,Lobby Camera 2,IVIS2797C2,SBI-MUMBAI,5/12/2019 10:29,Team Member,Vibration_Front_glass,ATM Transaction,0d 0h 0m 33s
1.18546E+17,SBI-Mumbai-Main Road Uchagaon Kolhapur,Lobby Camera 1,IVIS3058C1,SBI-MUMBAI,5/12/2019 10:28,Team Member,Vibration_ATM1,ATM Transaction,0d 0h 1m 13s
1.18546E+17,JFS-MH-Auranagabad-Jalgaon,Entrance & GL Desk,IVIS8286C1,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 40s
1.18546E+17,IDFC-BB-MP-Ratlam,Teller-2,IVIS5240C5,IDFC,5/12/2019 10:28,Manual Wall,Camera Event,Slow Site/Not Playing,0d 0h 1m 39s
1.18546E+17,BOB-Delhi-Sangli Saket Onsite,Backroom,IVIS6218C3,BOB,5/12/2019 10:28,Team Member,Video Loss,False Activity,0d 0h 0m 56s
1.18546E+17,BOB-RJ-Pratapgarh-Ghotar Offsite,Backroom,IVIS10190C3,BOB,5/12/2019 10:28,Team Member,Video Loss,ATM Transaction,0d 0h 0m 48s
1.18546E+17,IDFC-BP-MH-Thane,ATM Lobby,IVIS6092C2,IDFC,5/12/2019 10:28,Team Member,Camera Event,Guard/Staff On Site,0d 0h 0m 41s
1.18546E+17,JFS-MH-Pune-Ichalkaranji,Entrance & Lobby,IVIS5502C3,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 20s
1.18546E+17,CBI-MP-Indore-Mandsaur Garoth Bus stand Onsite,Lobby,IVIS5952C1,CBI,5/12/2019 10:28,Team Member,Fire Smoke Sensor,False Activity,0d 0h 0m 24s
1.18546E+17,BOB-AP-Amalapuram-Cheyyeru Offsite,Lobby,IVIS7243C1,BOB,5/12/2019 10:28,Team Member,Panic Switch,False Activity,0d 0h 0m 18s
1.18546E+17,IDFC-BB-KTK-Betadur,Teller,IVIS5124C1,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 12s
1.18546E+17,IDFC-BP-Goa-Milroc Lar Menezes,Entrance,IVIS5628C4,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 13s
1.18546E+17,SBI-Lucknow-Kanpur-Keshavpuram,Lobby,IVIS10159C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Backdoor Sensor,Guard/Staff On Site,0d 0h 0m 32s
1.18546E+17,BOB-AP-Amalapuram-Cheyyeru Offsite,Lobby,IVIS7243C1,BOB,5/12/2019 10:28,Team Member,ATM1 Vibration Sensor,False Activity,0d 0h 0m 22s
1.18546E+17,CBI-MP-Sagar-Sesai Saji P O Onsite,Lobby,IVIS6068C1,CBI,5/12/2019 10:28,Team Member,Fire Smoke Sensor,False Activity,0d 0h 0m 12s
1.18546E+17,TSI-AB Mayurinagar Miyapur,Lobby Camera 2,IVIS2660C2,TSI-AB,5/12/2019 10:28,Manual Wall,Video Loss,No threat perceived,0d 0h 1m 33s
1.18546E+17,SBI-Amaravati-Ongole-Court Circle,Lobby Camera 2,IVIS1575C2,SBI-Amaravati,5/12/2019 10:28,Team Member,Vibration_Front_glass,ATM Transaction,0d 0h 0m 27s
1.18546E+17,SBI-Mumbai-Goa-Hanuman Mandir,Lobby Camera 1,IVIS2529C1,SBI-MUMBAI,5/12/2019 10:28,Team Member,Vibration_ATM2,ATM Transaction,0d 0h 0m 19s
1.18546E+17,IDFC-BP-Goa-Milroc Lar Menezes,ATM Lobby,IVIS5628C5,IDFC,5/12/2019 10:28,Team Member,Camera Event,Guard/Staff On Site,0d 0h 0m 54s
1.18546E+17,BOB-Delhi-Sadar Bazar Onsite,Pinhole,IVIS6252C2,BOB,5/12/2019 10:28,Team Member,Glass Break Sensor,ATM Transaction,0d 0h 0m 30s
1.18546E+17,IDFC-BP-MH-Mumbai-Andheri East-Everest Chambers,Strong Room,IVIS6091C6,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 16s
1.18546E+17,JSFB-PB-Bathinda-Rampura Phul,Lobby,IVIS10703C5,JFS,5/12/2019 10:28,Team Member,Camera Event,Guard / Staff on Site,0d 0h 0m 12s
1.18546E+17,IDFC-BP-AP-VJA-Ramachandra Nagar,Entrance,IVIS5495C4,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 53s
1.18546E+17,JFS-MP-Bhopal-Pipariya,ATM Lobby,IVIS5528C8,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 14s
1.18546E+17,SBI-Lucnkow-Varanasi-Pandey Haveli,Lobby,IVIS10139C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Glass Break Sensor,ATM Transaction,0d 0h 0m 46s
1.18546E+17,BOB-Delhi-Durgapuri Shahdra Onsite,Backroom,IVIS6343C3,BOB,5/12/2019 10:28,Team Member,Video Loss,False Activity,0d 0h 0m 29s
1.18546E+17,SBI-Lucknow-Kanpur-City Club,Lobby,IVIS10153C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Helmet,ATM Transaction,0d 0h 3m 35s
1.18546E+17,JFS-MP-Bhopal-Pipariya,Main Entrance,IVIS5528C7,JFS,5/12/2019 10:28,Team Member,Camera Event,Guard / Staff on Site,0d 0h 0m 19s
1.18546E+17,JFS-MP-Ujjain-Ratlam,Lobby,IVIS5500C4,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 14s
1.18546E+17,IDFC-BP-AP-VJA-Ramachandra Nagar,ATM Lobby,IVIS5495C2,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 19s
1.18546E+17,TSI-AB J J Nagar PP Yapral Sec Bad,Lobby Camera 1,IVIS2681C1,TSI-AB,5/12/2019 10:28,Manual Wall,GUARD_TOUR,ATM Transaction,0d 0h 2m 3s
1.18546E+17,TSI-AB Chadarghat MGBS Busstand,Lobby Camera 1,IVIS2680C1,TSI-AB,5/12/2019 10:28,Manual Wall,GUARD_TOUR,No threat perceived,0d 0h 1m 50s
1.18546E+17,IDFC-BP-KTK-Whitefields,ATM Lobby,IVIS6876C6,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 1m 6s
1.18546E+17,ICICI-Guntur-Lakshmi Puram,Branch Entrance,IVISIB01C11,ICICI-POC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 23s
1.18546E+17,IDFC-BP-MH-Mum-D N Road,Shutter/Lobby,IVIS5102C3,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 21s
1.18546E+17,SBI-Amaravati-Srikakulam-DSP Office,Lobby,IVIS10070C1,SBI-Amaravati,5/12/2019 10:28,Team Member,Backdoor Sensor,ATM Transaction,0d 0h 0m 54s
1.18546E+17,BOB-Delhi-Sangli Saket Onsite,Backroom,IVIS6218C3,BOB,5/12/2019 10:28,Team Member,Video Loss,False Activity,0d 0h 0m 28s
1.18546E+17,SBI-Lucknow-Bareilly-Vrindavan Colony,Lobby,IVIS10068C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Loitering,Guard/Staff On Site,0d 0h 3m 41s
1.18546E+17,TSI-AB-Hyderabad-Balanagar X Roads,Lobby Camera 1,IVIS2624C1,TSI-AB,5/12/2019 10:28,Team Member,Metal_UPS,False Activity,0d 0h 0m 33s
1.18546E+17,IDFC-BP-TN-Egattur Siruseri Branch,ATM Lobby,IVIS8346C3,IDFC,5/12/2019 10:28,Team Member,Camera Event,Guard/Staff on site,0d 0h 0m 22s
1.18546E+17,JFS-KTK-Bangalore-Mahalakshmi Layout,Bank Lobby,IVIS8321C2,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 15s
1.18546E+17,JFS-WB-Kolkata-Rajarhat,Gold Vault,IVIS5548C5,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 23s
1.18546E+17,SBI-Mumbai-Aurangabad-Jagrati BPCL PP,Lobby Camera 1,IVIS3341C1,SBI-MUMBAI,5/12/2019 10:28,Team Member,Vibration_Front_glass,ATM Transaction,0d 0h 0m 21s
1.18546E+17,IDFC-Delhi-Birla Tower,ATM Lobby,IVIS8332C2,IDFC,5/12/2019 10:28,Team Member,Camera Event,Guard/Staff On Site,0d 0h 0m 33s
1.18546E+17,JFS-KTK-Bangalore-Papareddi Palya,Bank Teller & Bank Vault,IVIS5475C2,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 17s
1.18546E+17,JFS-MH-Pune-Nigadi,GL Desk,IVIS8272C5,JFS,5/12/2019 10:28,Team Member,Camera Event,Guard / Staff on Site,0d 0h 0m 22s
1.18546E+17,SBI-Lucknow-Mirzapur-Bawli Chouraha,Lobby,IVIS10184C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Helmet,ATM Transaction,0d 0h 3m 48s
1.18546E+17,SBI-HYD-Jubliee Hills SBI Quarters,Lobby Camera 1,IVIS4891C1,SBI-HYD,5/12/2019 10:28,Team Member,Metal_UPS,ATM Transaction,0d 0h 0m 20s
1.18546E+17,BOB-MH-Mum-Thane E Pai Rd Ratan House Onsite,Backroom,IVIS6347C3,BOB,5/12/2019 10:28,Team Member,Video Loss,False Activity,0d 0h 0m 57s
1.18546E+17,CBI-MP-GWL-Morena Semai Onsite,Lobby Camera ,IVIS6031C1,CBI,5/12/2019 10:28,Team Member,Glass Break Sensor,ATM Transaction,0d 0h 0m 22s
1.18546E+17,CBI-AP-Bobbili-Palace Road Offsite,Lobby Camera 1,IVIS8357C1,CBI,5/12/2019 10:28,Team Member,Glass Break Sensor,ATM Transaction,0d 0h 0m 28s
1.18546E+17,BOB-RJ-Jaipur-Triveni Nagar Gopalpura School Offsite,Lobby,IVIS6770C1,BOB,5/12/2019 10:28,Team Member,PIR Sensor,ATM Transaction,0d 0h 0m 23s
1.18546E+17,BOB-RJ-Bhilwara-Kotri Bus Stand Offsite,Backroom,IVIS7961C3,BOB,5/12/2019 10:28,Team Member,Video Loss,False Activity,0d 0h 0m 33s
1.18546E+17,SBI-Lucknow-Kanpur-Naubasta Vasant Vihar,Lobby,IVIS10142C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Loitering,ATM Transaction,0d 0h 3m 51s
1.18546E+17,SBI-Amaravati-Bhimavaram-Jinnuru Panchayathi,Lobby Camera 1,IVIS4072C1,SBI-Amaravati,5/12/2019 10:28,Team Member,Vibration_ATM1,ATM Transaction,0d 0h 0m 16s
1.18546E+17,JFS-MP-Bhopal-Gwalior1,Lobby,IVIS5594C2,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 27s
1.18546E+17,IDFC-BP-MH-Mumbai-Bandra West-30th Road,Main Entrance,IVIS8338C8,IDFC,5/12/2019 10:28,Team Member,Camera Event,Guard/Staff On Site,0d 0h 0m 17s
1.18546E+17,SBI-Lucknow-Moradabad-Khushalpur,Lobby,IVIS10097C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Loitering,Guard/Staff On Site,0d 0h 4m 7s
1.18546E+17,SBI-Lucknow-Kanpur-Darshanpurwa,Lobby,IVIS10131C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Crowd,Guard/Staff On Site,0d 0h 3m 54s
1.18546E+17,JFS-TN-Madurai-Nagercoil,Entrance & Lobby,IVIS8277C3,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 23s
1.18546E+17,TSI-AB-Srikakulam-Amadalavalasa Station Rd,Lobby Camera 2,IVIS4358C2,TSI-AB,5/12/2019 10:28,Team Member,Vibration_Front_glass,False Activity,0d 0h 0m 22s
1.18546E+17,TSI-AB-Secundrabad-West Maredpally,Lobby Camera 1,IVIS2849C1,TSI-AB,5/12/2019 10:28,Team Member,Vibration_ATM1,ATM Transaction,0d 0h 0m 25s
1.18546E+17,JFS-CG-Raigarh-Dhimrapur Road,Shutter/ATM Lobby,IVIS5545C4,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 38s
1.18546E+17,BOB-AP-Vizag-Maddilapalem Pithapuram Colony Onsite,Lobby,IVIS7215C1,BOB,5/12/2019 10:28,Team Member,Hood Sensor,ATM Transaction,0d 0h 0m 33s
1.18546E+17,JFS-MH-Pune-Kolhapur,Gold Desk,IVIS5575C4,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 32s
1.18546E+17,BOB-Delhi-Sangli Saket Onsite,Backroom,IVIS6218C3,BOB,5/12/2019 10:28,Team Member,Video Loss,False Activity,0d 0h 0m 19s
1.18546E+17,JFS-MH-Aurangabad-Barshi,Entranec & Lobby,IVIS8297C3,JFS,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 16s
1.18546E+17,SBI-Lucknow-Sonebhadra-Swgatdwar,Lobby,IVIS10146C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Helmet,Guard/Staff On Site,0d 0h 3m 37s
1.18546E+17,SBI-Lucknow-Allahabad-Muratganj Branch,Lobby Camera 1,IVIS3653C1,SBI-Lucknow,5/12/2019 10:28,Team Member,Vibration_ATM1,False Activity,0d 0h 0m 21s
1.18546E+17,Central Bank ZO Bhopal-POC,Cam2,IVISC001C10,CBI-POC,5/12/2019 10:28,Team Member,Camera Event,Guard/Staff On Site,0d 0h 0m 19s
1.18546E+17,BOB-Delhi-Sangli Saket Onsite,Backroom,IVIS6218C3,BOB,5/12/2019 10:28,Team Member,Video Loss,False Activity,0d 0h 0m 23s
1.18546E+17,IDFC-BP-KTK-Mangalore,ATM Lobby,IVIS6110C1,IDFC,5/12/2019 10:28,Team Member,Camera Event,False Activity,0d 0h 0m 45s
1.18546E+17,IDFC-BP-KTK-Sarjapur Road Bellandur Branch,ATM Lobby ,IVIS8341C1,IDFC,5/12/2019 10:28,Team Member,Camera Event,ATM Transaction,0d 0h 0m 43s
1.18546E+17,JFS-MH-Nanded 2,Entrance & Lobby,IVIS8289C2,JFS,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 32s
1.18546E+17,IDFC-Delhi-NFC Branch,Teller,IVIS6097C4,IDFC,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 30s
1.18546E+17,BOB-RJ-Kota-Dadabari Chhota Chouraha Offsite,Lobby,IVIS7744C1,BOB,5/12/2019 10:27,Team Member,Glass Break Sensor,ATM Transaction,0d 0h 0m 24s
1.18546E+17,JSFB-JH-Hazaribagh-Indrapuri Chowk,Entrance,IVIS10711C1,JFS,5/12/2019 10:27,Manual Wall,Camera Event,No threat perceived,0d 0h 4m 40s
1.18546E+17,JFS-MH-Aurangabad-Barshi,Bank Lobby,IVIS8297C4,JFS,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 16s
1.18546E+17,SBI-Lucknow-Kanpur-Kali Pooja Crossing,Lobby,IVIS10093C1,SBI-Lucknow,5/12/2019 10:27,Team Member,Helmet,ATM Transaction,0d 0h 3m 50s
1.18546E+17,Central Bank ZO Bhopal-POC,Cam15,IVISC001C8,CBI-POC,5/12/2019 10:27,Team Member,Camera Event,Guard/Staff On Site,0d 0h 0m 21s
1.18546E+17,SBI-Lucknow-Safedabad,Lobby Camera 1,IVIS3107C1,SBI-Lucknow,5/12/2019 10:27,Team Member,Vibration_ATM1,ATM Transaction,0d 0h 0m 52s
1.18546E+17,JFS-TN-Madurai-Dindigul,Bank Lobby,IVIS8260C4,JFS,5/12/2019 10:27,Manual Wall,Camera Event,Staff on site,0d 0h 4m 21s
1.18546E+17,SBI-Lucknow-Kanpur-Darshanpurwa,Lobby,IVIS10131C1,SBI-Lucknow,5/12/2019 10:27,Team Member,Loitering,ATM Transaction,0d 0h 3m 35s
1.18546E+17,JFS-MH-Pune-Kalewadi,Entrance Hall,IVIS8287C4,JFS,5/12/2019 10:27,Manual Wall,Camera Event,No threat perceived,0d 0h 4m 34s
1.18546E+17,SBI-Lucknow-Varanasi-Ramkatora,Lobby,IVIS10166C1,SBI-Lucknow,5/12/2019 10:27,Team Member,Loitering,Guard/Staff On Site,0d 0h 3m 34s
1.18546E+17,SBI-Bhopal-Bhavani Tower Narela,Lobby Camera 1,IVIS2952C1,SBI-Bhopal,5/12/2019 10:27,Team Member,Vibration_ATM2,ATM Transaction,0d 0h 0m 39s
1.18546E+17,SBI-Lucknow-Allahabad-Newkatra Beli Rd,Lobby,IVIS10122C1,SBI-Lucknow,5/12/2019 10:27,Team Member,Loitering,Guard/Staff On Site,0d 0h 3m 35s
1.18546E+17,CBI-GJ-Baroda-Angadh Branch,Lobby Camera 1,IVIS5774C1,CBI,5/12/2019 10:27,Team Member,Glass Break Sensor,False Activity,0d 0h 0m 25s
1.18546E+17,BOB-AP-Vizag-Dabagardens Main Rd Onsite,Pinhole,IVIS7099C2,BOB,5/12/2019 10:27,Team Member,Glass Break Sensor,Guard/Staff On Site,0d 0h 1m 2s
1.18546E+17,TSI-AB-Hyderabad-Chikkadapally Main Road,Lobby Camera 1,IVIS3093C1,TSI-AB,5/12/2019 10:27,Team Member,Vibration_ATM1,ATM Transaction,0d 0h 0m 32s
1.18546E+17,JFS-TN-Madurai-Dindigul,Staff Area,IVIS8260C3,JFS,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 32s
1.18546E+17,SBI-Lucknow-Kanpur-Raj Press Road,Lobby,IVIS10117C1,SBI-Lucknow,5/12/2019 10:27,Team Member,Loitering,Guard/Staff On Site,0d 0h 3m 38s
1.18546E+17,IDFC-BP-TN-Chennai-Alwarpet,Entrance & ATM Lobby,IVIS5731C6,IDFC,5/12/2019 10:27,Team Member,Camera Event,Guard/Staff On Site,0d 0h 0m 40s
1.18546E+17,SBI-Amaravati-Kadapa-Rajampet,Lobby Camera 2,IVIS4806C2,SBI-Amaravati,5/12/2019 10:27,Team Member,Vibration_Front_glass,ATM Transaction,0d 0h 0m 37s
1.18546E+17,JFS-MH-Mumbai-Virar,GL Desk,IVIS5519C4,JFS,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 22s
1.18546E+17,Central Bank ZO Bhopal-POC,Cam14,IVISC001C7,CBI-POC,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 19s
1.18546E+17,IDFC-BP-Goa-Milroc Lar Menezes,Entrance,IVIS5628C4,IDFC,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 41s
1.18546E+17,TSI-AB-Vizag-Adarshnagar,Lobby Camera 2,IVIS2650C2,TSI-AB,5/12/2019 10:27,Team Member,Vibration_Front_glass,ATM Transaction,0d 0h 0m 18s
1.18546E+17,SBI-Lucknow-Bareilly-100 Feet Road,Lobby,IVIS10051C1,SBI-Lucknow,5/12/2019 10:27,Team Member,Helmet,ATM Transaction,0d 0h 3m 43s
1.18546E+17,SBI-Amaravati-Mudinepalli-Police Station,Backroom Camera 3,IVIS2329C3,SBI-Amaravati,5/12/2019 10:27,Team Member,GUARD_TOUR,False Activity,0d 0h 1m 9s
1.18546E+17,IDFC-BP-TS-Hyd-Jubliee Hills Check Post,Teller-2,IVIS5497C3,IDFC,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 1m 1s
1.18546E+17,CBI-GJ-Surat-Gangadhara Branch,Lobby Camera 1,IVIS5679C1,CBI,5/12/2019 10:27,Team Member,Fire Smoke Sensor,False Activity,0d 0h 0m 27s
1.18546E+17,SBI-Chennai-Meenakshipuram Nagercoil,Lobby Camera 1,IVIS2000C1,SBI-CHE,5/12/2019 10:27,Team Member,GUARD_TOUR,ATM Transaction,0d 0h 0m 45s
1.18546E+17,JFS-WB-Kolkata-Thakurpukur,Entrance,IVIS5607C5,JFS,5/12/2019 10:27,Team Member,Camera Event,False Activity,0d 0h 0m 29s
1.18546E+17,CBI-KTK-Honnavar-Seetharam Complex Onsite,Lobby Camera 1,IVIS8591C1,CBI,5/12/2019 10:27,Team Member,Fire Smoke Sensor,ATM Transaction,0d 0h 0m 24s
1.18546E+17,CBI-MP-Indore-Tal Offsite,Lobby,IVIS5929C1,CBI,5/12/2019 10:27,Team Member,Fire Smoke Sensor,False Activity,0d 0h 0m 12s
1.18546E+17,OBC-PDY-Karaikal-Pragara Street Offsite,Lobby,IVIS11025C1,OBC,5/12/2019 10:27,Manual Wall,Glass Break Sensor,No threat perceived,0d 0h 1m 34s
